일시,지점명,지점,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),합계 일조시간(hr),월
2024-03-23,부산광역시,227.5,16.75,12.55,22.25,1.35,9.75,3.0
2024-03-24,부산광역시,227.5,11.7,10.399999999999999,13.899999999999999,3.1,0.0,3.0
2024-03-25,부산광역시,227.5,10.8,8.95,12.5,8.45,0.0,3.0
2024-03-26,부산광역시,227.5,8.9,5.45,12.600000000000001,10.4,1.3,3.0
2024-03-27,부산광역시,227.5,9.85,3.45,15.4,,7.3,3.0
2024-03-28,부산광역시,227.5,11.7,9.850000000000001,14.3,52.3,0.0,3.0
2024-03-29,부산광역시,227.5,12.95,7.449999999999999,17.4,,7.6,3.0
2024-03-30,부산광역시,227.5,13.3,6.1,17.85,,5.0,3.0
2024-03-31,부산광역시,227.5,12.95,9.65,18.65,,5.65,3.0
2024-04-01,부산광역시,227.5,14.05,7.75,20.65,,11.25,4.0
2024-04-02,부산광역시,227.5,15.3,9.45,20.3,4.7,2.4,4.0
2024-04-03,부산광역시,227.5,13.25,11.65,14.65,56.3,0.0,4.0
2024-04-04,부산광역시,227.5,13.6,10.7,17.95,0.0,1.55,4.0
2024-04-05,부산광역시,227.5,13.9,10.05,18.9,,8.95,4.0
2024-04-06,부산광역시,227.5,13.9,8.6,20.5,,6.15,4.0
2024-04-07,부산광역시,227.5,16.3,10.0,22.85,,10.350000000000001,4.0
2024-04-08,부산광역시,227.5,17.1,11.899999999999999,22.85,0.0,1.2,4.0
2024-04-09,부산광역시,227.5,13.5,8.95,18.15,0.0,10.5,4.0
2024-04-10,부산광역시,227.5,12.350000000000001,6.8999999999999995,18.2,,10.3,4.0
2024-04-11,부산광역시,227.5,14.45,9.65,20.6,,1.1,4.0
2024-04-12,부산광역시,227.5,16.35,10.35,23.1,,10.45,4.0
2024-04-13,부산광역시,227.5,17.549999999999997,11.3,24.75,,11.25,4.0
2024-04-14,부산광역시,227.5,18.3,11.25,25.65,,9.1,4.0
2024-04-15,부산광역시,227.5,16.6,15.5,18.7,26.3,0.0,4.0
2024-04-16,부산광역시,227.5,17.799999999999997,13.55,23.25,,7.699999999999999,4.0
2024-04-17,부산광역시,227.5,16.450000000000003,11.05,22.1,,7.75,4.0
2024-04-18,부산광역시,227.5,17.1,11.75,23.35,,10.25,4.0
2024-04-19,부산광역시,227.5,17.799999999999997,11.5,24.299999999999997,,9.8,4.0
2024-04-20,부산광역시,227.5,15.6,13.35,18.75,10.0,0.0,4.0
2024-04-21,부산광역시,227.5,16.4,14.85,18.549999999999997,2.1,0.0,4.0
2024-04-22,부산광역시,227.5,15.75,14.25,17.85,,0.3,4.0
2024-04-23,부산광역시,227.5,15.1,12.45,19.799999999999997,7.65,4.1,4.0
2024-04-24,부산광역시,227.5,15.25,11.3,21.0,0.0,5.8,4.0
2024-04-25,부산광역시,227.5,17.0,10.5,24.549999999999997,,11.5,4.0
2024-04-26,부산광역시,227.5,16.3,13.15,21.4,,2.0,4.0
2024-04-27,부산광역시,227.5,18.35,12.3,25.05,,11.7,4.0
2024-04-28,부산광역시,227.5,18.75,13.100000000000001,24.7,,10.95,4.0
2024-04-29,부산광역시,227.5,15.0,14.15,16.4,42.15,0.0,4.0
2024-04-30,부산광역시,227.5,16.9,14.45,21.35,0.0,2.3,4.0
2025-02-01,부산광역시,227.5,5.5,4.25,6.699999999999999,15.8,0.0,2.0
2025-02-02,부산광역시,227.5,5.45,1.8,11.0,,5.1,2.0
2025-02-03,부산광역시,227.5,2.3,-2.5,6.15,,8.75,2.0
2025-02-04,부산광역시,227.5,-2.45,-5.15,2.35,,9.8,2.0
2025-02-05,부산광역시,227.5,-2.5,-7.2,2.5,,7.65,2.0
2025-02-06,부산광역시,227.5,-1.65,-7.2,3.4000000000000004,,8.25,2.0
2025-02-07,부산광역시,227.5,-2.7,-7.1,5.2,0.0,6.85,2.0
2025-02-08,부산광역시,227.5,-2.95,-8.35,3.3,,10.05,2.0
2025-02-09,부산광역시,227.5,-0.95,-6.75,5.05,,10.05,2.0
2025-02-10,부산광역시,227.5,0.8999999999999999,-4.15,6.65,,10.0,2.0
2025-02-11,부산광역시,227.5,2.9000000000000004,-3.8499999999999996,10.3,,9.899999999999999,2.0
2025-02-12,부산광역시,227.5,3.8,0.8999999999999999,6.449999999999999,11.15,0.05,2.0
2025-02-13,부산광역시,227.5,2.35,-2.2,8.0,,10.15,2.0
2025-02-14,부산광역시,227.5,4.55,-2.25,12.6,,10.0,2.0
2025-02-15,부산광역시,227.5,4.95,-0.19999999999999996,9.65,0.0,1.35,2.0
2025-02-16,부산광역시,227.5,7.5,0.3999999999999999,15.75,,9.7,2.0
2025-02-17,부산광역시,227.5,4.75,1.45,9.3,,10.3,2.0
2025-02-18,부산광역시,227.5,1.7000000000000002,-1.8,6.5,,10.3,2.0
2025-02-19,부산광역시,227.5,1.15,-3.8,6.85,,10.3,2.0
2025-02-20,부산광역시,227.5,1.4,-2.7,7.35,,9.1,2.0
2025-02-21,부산광역시,227.5,1.25,-2.35,6.050000000000001,,9.45,2.0
2025-02-22,부산광역시,227.5,1.05,-3.8,7.4,,10.15,2.0
2025-02-23,부산광역시,227.5,0.7,-3.2,5.6,,9.8,2.0
2025-02-24,부산광역시,227.5,1.4,-4.4,8.4,,10.2,2.0
2025-02-25,부산광역시,227.5,4.55,-2.6,10.0,,7.15,2.0
2025-02-26,부산광역시,227.5,6.2,0.7,12.05,,10.05,2.0
2025-02-27,부산광역시,227.5,7.35,0.44999999999999996,13.5,0.0,5.5,2.0
2025-02-28,부산광역시,227.5,10.55,6.9,16.1,0.05,7.800000000000001,2.0
2025-03-01,부산광역시,227.5,10.95,5.2,15.15,0.8,2.35,3.0
2025-03-02,부산광역시,227.5,11.75,6.95,17.2,6.95,0.4,3.0
2025-03-03,부산광역시,227.5,4.75,3.25,7.6,9.65,0.0,3.0
2025-03-04,부산광역시,227.5,4.550000000000001,3.3,6.2,7.35,0.55,3.0
2025-03-05,부산광역시,227.5,6.85,4.6,11.05,0.0,3.0,3.0
2025-03-06,부산광역시,227.5,6.35,3.2,10.95,0.0,2.3,3.0
2025-03-07,부산광역시,227.5,6.35,0.7000000000000001,12.0,,6.300000000000001,3.0
2025-03-08,부산광역시,227.5,8.149999999999999,4.3,12.9,0.0,6.0,3.0
2025-03-09,부산광역시,227.5,7.75,2.05,14.45,,10.45,3.0
2025-03-10,부산광역시,227.5,8.6,2.5500000000000003,15.100000000000001,,5.25,3.0
2025-03-11,부산광역시,227.5,10.149999999999999,3.65,17.4,,10.5,3.0
2025-03-12,부산광역시,227.5,11.8,4.95,18.1,,7.550000000000001,3.0
2025-03-13,부산광역시,227.5,11.45,7.15,17.85,,6.15,3.0
2025-03-14,부산광역시,227.5,11.75,5.2,18.05,,9.7,3.0
2025-03-15,부산광역시,227.5,8.399999999999999,6.95,10.5,5.4,0.0,3.0
2025-03-16,부산광역시,227.5,6.050000000000001,0.8,10.55,5.25,1.0,3.0
2025-03-17,부산광역시,227.5,4.85,0.44999999999999996,11.25,,9.3,3.0
2025-03-18,부산광역시,227.5,3.8499999999999996,0.5999999999999999,7.25,0.15,5.55,3.0
2025-03-19,부산광역시,227.5,4.75,0.15000000000000002,10.1,,10.6,3.0
2025-03-20,부산광역시,227.5,8.2,-0.3500000000000001,15.25,,10.9,3.0
2025-03-21,부산광역시,227.5,13.0,6.9,19.15,,10.2,3.0
2025-03-22,부산광역시,227.5,15.7,8.0,23.1,,10.9,3.0
2025-03-23,부산광역시,227.5,15.3,8.95,23.299999999999997,,10.399999999999999,3.0
2025-03-24,부산광역시,227.5,15.100000000000001,12.1,19.700000000000003,0.25,7.45,3.0
2025-03-25,부산광역시,227.5,16.0,10.3,21.6,,10.05,3.0
2025-03-26,부산광역시,227.5,16.7,9.8,21.549999999999997,0.55,10.0,3.0
2025-03-27,부산광역시,227.5,16.45,13.5,18.799999999999997,2.7,0.0,3.0
2025-03-28,부산광역시,227.5,11.5,7.7,15.9,0.45,3.65,3.0
2025-03-29,부산광역시,227.5,7.75,2.6500000000000004,12.7,,6.199999999999999,3.0
2025-03-30,부산광역시,227.5,5.4,1.45,10.85,,8.399999999999999,3.0
2025-03-31,부산광역시,227.5,7.05,0.7,13.600000000000001,,10.8,3.0
2025-04-01,부산광역시,227.5,9.8,3.05,16.55,,9.45,4.0
2025-04-02,부산광역시,227.5,10.55,4.2,16.65,0.0,11.0,4.0
2025-04-03,부산광역시,227.5,9.75,4.15,16.4,0.0,8.65,4.0
2025-04-04,부산광역시,227.5,10.350000000000001,4.35,16.35,,10.5,4.0
2025-04-05,부산광역시,227.5,11.55,7.8,14.8,0.0,0.1,4.0
2025-04-06,부산광역시,227.5,12.2,7.050000000000001,19.25,,11.4,4.0
2025-04-07,부산광역시,227.5,13.2,5.7,19.3,,11.2,4.0
2025-04-08,부산광역시,227.5,16.450000000000003,11.75,22.4,,11.0,4.0
2025-04-09,부산광역시,227.5,14.3,8.3,19.75,0.0,9.5,4.0
2025-04-10,부산광역시,227.5,15.7,12.35,20.5,0.0,9.95,4.0
2025-04-11,부산광역시,227.5,14.95,9.3,21.1,,11.5,4.0
2025-04-12,부산광역시,227.5,13.55,9.45,18.2,10.75,1.7000000000000002,4.0
2025-04-13,부산광역시,227.5,9.9,5.6,13.95,20.25,9.05,4.0
2025-04-14,부산광역시,227.5,8.75,5.25,13.55,6.0,2.75,4.0
2025-04-15,부산광역시,227.5,11.0,5.1,17.25,0.0,11.0,4.0
2025-04-16,부산광역시,227.5,14.0,7.0,19.3,,10.0,4.0
2025-04-17,부산광역시,227.5,16.799999999999997,13.1,18.9,0.0,0.0,4.0
2025-04-18,부산광역시,227.5,18.549999999999997,15.3,22.1,0.0,10.45,4.0
2025-04-19,부산광역시,227.5,18.450000000000003,15.35,22.0,0.0,3.45,4.0
2025-04-20,부산광역시,227.5,15.7,14.0,18.55,0.75,0.0,4.0
2025-04-21,부산광역시,227.5,16.8,13.25,22.9,,10.5,4.0
2025-04-22,부산광역시,227.5,16.0,13.0,18.35,28.65,0.0,4.0
2025-04-23,부산광역시,227.5,15.1,11.85,20.1,,8.5,4.0
2025-04-24,부산광역시,227.5,16.3,12.25,20.65,,7.9,4.0
2025-04-25,부산광역시,227.5,15.4,11.05,20.85,,10.85,4.0
2025-04-26,부산광역시,227.5,14.5,7.3,22.15,,11.85,4.0
2025-04-27,부산광역시,227.5,17.25,10.15,23.549999999999997,,8.5,4.0
2025-04-28,부산광역시,227.5,17.65,14.100000000000001,22.85,,8.95,4.0
2025-04-29,부산광역시,227.5,13.8,9.05,17.35,,11.85,4.0
2025-04-30,부산광역시,227.5,15.7,9.7,22.35,,12.2,4.0
